report_id,title,indicator_id,data_field_name,indicator_name,measure_name,display_type,start_date,end_date,time_type,time,geo_entity_id,geo_join_id,geo_type,neighborhood,data_value,message
79,Climate and Health,88,Home88,Homes near structures rated good or excellent,Percent,,2005-01-01,2005-12-31,year,2005,404,404,UHF42,Bayside - Little Neck,90.9,
79,Climate and Health,88,Home88,Homes near structures rated good or excellent,Percent,,2005-01-01,2005-12-31,year,2005,405,405,UHF42,Ridgewood - Forest Hills,88.7,
79,Climate and Health,88,Home88,Homes near structures rated good or excellent,Percent,,2005-01-01,2005-12-31,year,2005,406,406,UHF42,Fresh Meadows,88.6,
79,Climate and Health,88,Home88,Homes near structures rated good or excellent,Percent,,2005-01-01,2005-12-31,year,2005,407,407,UHF42,Southwest Queens,85.4,
79,Climate and Health,88,Home88,Homes near structures rated good or excellent,Percent,,2005-01-01,2005-12-31,year,2005,408,408,UHF42,Jamaica,72.3,
79,Climate and Health,88,Home88,Homes near structures rated good or excellent,Percent,,2005-01-01,2005-12-31,year,2005,409,409,UHF42,Southeast Queens,92.7,
79,Climate and Health,88,Home88,Homes near structures rated good or excellent,Percent,,2005-01-01,2005-12-31,year,2005,410,410,UHF42,Rockaways,75.3,
79,Climate and Health,88,Home88,Homes near structures rated good or excellent,Percent,,2005-01-01,2005-12-31,year,2005,501,501,UHF42,Port Richmond,79.1,
79,Climate and Health,88,Home88,Homes near structures rated good or excellent,Percent,,2005-01-01,2005-12-31,year,2005,502,502,UHF42,Stapleton - St. George,85.4,
79,Climate and Health,88,Home88,Homes near structures rated good or excellent,Percent,,2005-01-01,2005-12-31,year,2005,503,503,UHF42,Willowbrook,91.6,
79,Climate and Health,88,Home88,Homes near structures rated good or excellent,Percent,,2005-01-01,2005-12-31,year,2005,504,504,UHF42,South Beach - Tottenville,97.3,
79,Climate and Health,88,Home88,Homes near structures rated good or excellent,Percent,,2008-01-01,2008-12-31,year,2008,101,101,UHF42,Kingsbridge - Riverdale,78.8,
79,Climate and Health,88,Home88,Homes near structures rated good or excellent,Percent,,2008-01-01,2008-12-31,year,2008,102,102,UHF42,Northeast Bronx,71.1,
79,Climate and Health,88,Home88,Homes near structures rated good or excellent,Percent,,2008-01-01,2008-12-31,year,2008,103,103,UHF42,Fordham - Bronx Pk,54.1,
79,Climate and Health,88,Home88,Homes near structures rated good or excellent,Percent,,2008-01-01,2008-12-31,year,2008,104,104,UHF42,Pelham - Throgs Neck,79.6,
79,Climate and Health,88,Home88,Homes near structures rated good or excellent,Percent,,2008-01-01,2008-12-31,year,2008,105,105,UHF42,Crotona -Tremont,47.9,
79,Climate and Health,88,Home88,Homes near structures rated good or excellent,Percent,,2008-01-01,2008-12-31,year,2008,106,106,UHF42,High Bridge - Morrisania,54.1,
79,Climate and Health,88,Home88,Homes near structures rated good or excellent,Percent,,2008-01-01,2008-12-31,year,2008,107,107,UHF42,Hunts Point - Mott Haven,44.4,
79,Climate and Health,88,Home88,Homes near structures rated good or excellent,Percent,,2008-01-01,2008-12-31,year,2008,201,201,UHF42,Greenpoint,76.7,
79,Climate and Health,88,Home88,Homes near structures rated good or excellent,Percent,,2008-01-01,2008-12-31,year,2008,202,202,UHF42,Downtown - Heights - Slope,86.9,
79,Climate and Health,88,Home88,Homes near structures rated good or excellent,Percent,,2008-01-01,2008-12-31,year,2008,203,203,UHF42,Bedford Stuyvesant - Crown Heights,56.9,
79,Climate and Health,88,Home88,Homes near structures rated good or excellent,Percent,,2008-01-01,2008-12-31,year,2008,204,204,UHF42,East New York,66.6,
79,Climate and Health,88,Home88,Homes near structures rated good or excellent,Percent,,2008-01-01,2008-12-31,year,2008,205,205,UHF42,Sunset Park,81.5,
79,Climate and Health,88,Home88,Homes near structures rated good or excellent,Percent,,2008-01-01,2008-12-31,year,2008,206,206,UHF42,Borough Park,80.9,
79,Climate and Health,88,Home88,Homes near structures rated good or excellent,Percent,,2008-01-01,2008-12-31,year,2008,207,207,UHF42,East Flatbush - Flatbush,70.3,
79,Climate and Health,88,Home88,Homes near structures rated good or excellent,Percent,,2008-01-01,2008-12-31,year,2008,208,208,UHF42,Canarsie - Flatlands,87.1,
79,Climate and Health,88,Home88,Homes near structures rated good or excellent,Percent,,2008-01-01,2008-12-31,year,2008,209,209,UHF42,Bensonhurst - Bay Ridge,88.1,
79,Climate and Health,88,Home88,Homes near structures rated good or excellent,Percent,,2008-01-01,2008-12-31,year,2008,210,210,UHF42,Coney Island - Sheepshead Bay,88.2,
79,Climate and Health,88,Home88,Homes near structures rated good or excellent,Percent,,2008-01-01,2008-12-31,year,2008,211,211,UHF42,Williamsburg - Bushwick,61.6,
79,Climate and Health,88,Home88,Homes near structures rated good or excellent,Percent,,2008-01-01,2008-12-31,year,2008,301,301,UHF42,Washington Heights,62.6,
79,Climate and Health,88,Home88,Homes near structures rated good or excellent,Percent,,2008-01-01,2008-12-31,year,2008,302,302,UHF42,Central Harlem - Morningside Heights,63.6,
79,Climate and Health,88,Home88,Homes near structures rated good or excellent,Percent,,2008-01-01,2008-12-31,year,2008,303,303,UHF42,East Harlem,57.4,
79,Climate and Health,88,Home88,Homes near structures rated good or excellent,Percent,,2008-01-01,2008-12-31,year,2008,304,304,UHF42,Upper West Side,92.1,
79,Climate and Health,88,Home88,Homes near structures rated good or excellent,Percent,,2008-01-01,2008-12-31,year,2008,305,305,UHF42,Upper East Side,95,
79,Climate and Health,88,Home88,Homes near structures rated good or excellent,Percent,,2008-01-01,2008-12-31,year,2008,306,306,UHF42,Chelsea - Clinton,86.6,
79,Climate and Health,88,Home88,Homes near structures rated good or excellent,Percent,,2008-01-01,2008-12-31,year,2008,307,307,UHF42,Gramercy Park - Murray Hill,93.4,
79,Climate and Health,88,Home88,Homes near structures rated good or excellent,Percent,,2008-01-01,2008-12-31,year,2008,308,308,UHF42,Greenwich Village - SoHo,90.1,
79,Climate and Health,88,Home88,Homes near structures rated good or excellent,Percent,,2008-01-01,2008-12-31,year,2008,309,309,UHF42,Union Square - Lower East Side,70.8,
79,Climate and Health,88,Home88,Homes near structures rated good or excellent,Percent,,2008-01-01,2008-12-31,year,2008,310,310,UHF42,Lower Manhattan,88,
79,Climate and Health,88,Home88,Homes near structures rated good or excellent,Percent,,2008-01-01,2008-12-31,year,2008,401,401,UHF42,Long Island City - Astoria,82.5,
79,Climate and Health,88,Home88,Homes near structures rated good or excellent,Percent,,2008-01-01,2008-12-31,year,2008,402,402,UHF42,West Queens,72.6,
79,Climate and Health,88,Home88,Homes near structures rated good or excellent,Percent,,2008-01-01,2008-12-31,year,2008,403,403,UHF42,Flushing - Clearview,85.2,
79,Climate and Health,88,Home88,Homes near structures rated good or excellent,Percent,,2008-01-01,2008-12-31,year,2008,404,404,UHF42,Bayside - Little Neck,95.3,
79,Climate and Health,88,Home88,Homes near structures rated good or excellent,Percent,,2008-01-01,2008-12-31,year,2008,405,405,UHF42,Ridgewood - Forest Hills,87.7,
79,Climate and Health,88,Home88,Homes near structures rated good or excellent,Percent,,2008-01-01,2008-12-31,year,2008,406,406,UHF42,Fresh Meadows,87.3,
79,Climate and Health,88,Home88,Homes near structures rated good or excellent,Percent,,2008-01-01,2008-12-31,year,2008,407,407,UHF42,Southwest Queens,82.2,
79,Climate and Health,88,Home88,Homes near structures rated good or excellent,Percent,,2008-01-01,2008-12-31,year,2008,408,408,UHF42,Jamaica,80.3,
79,Climate and Health,88,Home88,Homes near structures rated good or excellent,Percent,,2008-01-01,2008-12-31,year,2008,409,409,UHF42,Southeast Queens,89.8,
79,Climate and Health,88,Home88,Homes near structures rated good or excellent,Percent,,2008-01-01,2008-12-31,year,2008,410,410,UHF42,Rockaways,72.7,
79,Climate and Health,88,Home88,Homes near structures rated good or excellent,Percent,,2008-01-01,2008-12-31,year,2008,501,501,UHF42,Port Richmond,80.7,
79,Climate and Health,88,Home88,Homes near structures rated good or excellent,Percent,,2008-01-01,2008-12-31,year,2008,502,502,UHF42,Stapleton - St. George,85.4,
79,Climate and Health,88,Home88,Homes near structures rated good or excellent,Percent,,2008-01-01,2008-12-31,year,2008,503,503,UHF42,Willowbrook,90,
79,Climate and Health,88,Home88,Homes near structures rated good or excellent,Percent,,2008-01-01,2008-12-31,year,2008,504,504,UHF42,South Beach - Tottenville,96.6,
79,Climate and Health,88,Home88,Homes near structures rated good or excellent,Percent,,2017-01-01,2017-12-31,year,2017,101,101,UHF42,Kingsbridge - Riverdale,79.2,
79,Climate and Health,88,Home88,Homes near structures rated good or excellent,Percent,,2017-01-01,2017-12-31,year,2017,102,102,UHF42,Northeast Bronx,73.1,
79,Climate and Health,88,Home88,Homes near structures rated good or excellent,Percent,,2017-01-01,2017-12-31,year,2017,103,103,UHF42,Fordham - Bronx Pk,62.6,
79,Climate and Health,88,Home88,Homes near structures rated good or excellent,Percent,,2017-01-01,2017-12-31,year,2017,104,104,UHF42,Pelham - Throgs Neck,75.6,
79,Climate and Health,88,Home88,Homes near structures rated good or excellent,Percent,,2017-01-01,2017-12-31,year,2017,105,105,UHF42,Crotona -Tremont,49.6,
79,Climate and Health,88,Home88,Homes near structures rated good or excellent,Percent,,2017-01-01,2017-12-31,year,2017,106,106,UHF42,High Bridge - Morrisania,49,
79,Climate and Health,88,Home88,Homes near structures rated good or excellent,Percent,,2017-01-01,2017-12-31,year,2017,107,107,UHF42,Hunts Point - Mott Haven,45.8,
79,Climate and Health,88,Home88,Homes near structures rated good or excellent,Percent,,2017-01-01,2017-12-31,year,2017,201,201,UHF42,Greenpoint,86,
79,Climate and Health,88,Home88,Homes near structures rated good or excellent,Percent,,2017-01-01,2017-12-31,year,2017,202,202,UHF42,Downtown - Heights - Slope,87.2,
79,Climate and Health,88,Home88,Homes near structures rated good or excellent,Percent,,2017-01-01,2017-12-31,year,2017,203,203,UHF42,Bedford Stuyvesant - Crown Heights,71.4,
79,Climate and Health,88,Home88,Homes near structures rated good or excellent,Percent,,2017-01-01,2017-12-31,year,2017,204,204,UHF42,East New York,66.3,
79,Climate and Health,88,Home88,Homes near structures rated good or excellent,Percent,,2017-01-01,2017-12-31,year,2017,205,205,UHF42,Sunset Park,86.2,
79,Climate and Health,88,Home88,Homes near structures rated good or excellent,Percent,,2017-01-01,2017-12-31,year,2017,206,206,UHF42,Borough Park,87.3,
79,Climate and Health,88,Home88,Homes near structures rated good or excellent,Percent,,2017-01-01,2017-12-31,year,2017,207,207,UHF42,East Flatbush - Flatbush,75.7,
79,Climate and Health,88,Home88,Homes near structures rated good or excellent,Percent,,2017-01-01,2017-12-31,year,2017,208,208,UHF42,Canarsie - Flatlands,77.7,
79,Climate and Health,88,Home88,Homes near structures rated good or excellent,Percent,,2017-01-01,2017-12-31,year,2017,209,209,UHF42,Bensonhurst - Bay Ridge,90,
79,Climate and Health,88,Home88,Homes near structures rated good or excellent,Percent,,2017-01-01,2017-12-31,year,2017,210,210,UHF42,Coney Island - Sheepshead Bay,85.1,
79,Climate and Health,88,Home88,Homes near structures rated good or excellent,Percent,,2017-01-01,2017-12-31,year,2017,211,211,UHF42,Williamsburg - Bushwick,73.1,
79,Climate and Health,88,Home88,Homes near structures rated good or excellent,Percent,,2017-01-01,2017-12-31,year,2017,301,301,UHF42,Washington Heights,77.2,
79,Climate and Health,88,Home88,Homes near structures rated good or excellent,Percent,,2017-01-01,2017-12-31,year,2017,302,302,UHF42,Central Harlem - Morningside Heights,71.6,
79,Climate and Health,88,Home88,Homes near structures rated good or excellent,Percent,,2017-01-01,2017-12-31,year,2017,303,303,UHF42,East Harlem,60.5,
79,Climate and Health,88,Home88,Homes near structures rated good or excellent,Percent,,2017-01-01,2017-12-31,year,2017,304,304,UHF42,Upper West Side,90.3,
79,Climate and Health,88,Home88,Homes near structures rated good or excellent,Percent,,2017-01-01,2017-12-31,year,2017,305,305,UHF42,Upper East Side,95.2,
79,Climate and Health,88,Home88,Homes near structures rated good or excellent,Percent,,2017-01-01,2017-12-31,year,2017,306,306,UHF42,Chelsea - Clinton,92.3,
79,Climate and Health,88,Home88,Homes near structures rated good or excellent,Percent,,2017-01-01,2017-12-31,year,2017,307,307,UHF42,Gramercy Park - Murray Hill,95.2,
79,Climate and Health,88,Home88,Homes near structures rated good or excellent,Percent,,2017-01-01,2017-12-31,year,2017,308,308,UHF42,Greenwich Village - SoHo,93.8,
79,Climate and Health,88,Home88,Homes near structures rated good or excellent,Percent,,2017-01-01,2017-12-31,year,2017,309,309,UHF42,Union Square - Lower East Side,80.2,
79,Climate and Health,88,Home88,Homes near structures rated good or excellent,Percent,,2017-01-01,2017-12-31,year,2017,310,310,UHF42,Lower Manhattan,92.8,
79,Climate and Health,88,Home88,Homes near structures rated good or excellent,Percent,,2017-01-01,2017-12-31,year,2017,401,401,UHF42,Long Island City - Astoria,85.2,
79,Climate and Health,88,Home88,Homes near structures rated good or excellent,Percent,,2017-01-01,2017-12-31,year,2017,402,402,UHF42,West Queens,85.2,
79,Climate and Health,88,Home88,Homes near structures rated good or excellent,Percent,,2017-01-01,2017-12-31,year,2017,403,403,UHF42,Flushing - Clearview,86.6,Estimate is based on small numbers so should be interpreted with caution.
79,Climate and Health,88,Home88,Homes near structures rated good or excellent,Percent,,2017-01-01,2017-12-31,year,2017,404,404,UHF42,Bayside - Little Neck,98,Estimate is based on small numbers so should be interpreted with caution.
79,Climate and Health,88,Home88,Homes near structures rated good or excellent,Percent,,2017-01-01,2017-12-31,year,2017,405,405,UHF42,Ridgewood - Forest Hills,94,
79,Climate and Health,88,Home88,Homes near structures rated good or excellent,Percent,,2017-01-01,2017-12-31,year,2017,406,406,UHF42,Fresh Meadows,87.9,Estimate is based on small numbers so should be interpreted with caution.
79,Climate and Health,88,Home88,Homes near structures rated good or excellent,Percent,,2017-01-01,2017-12-31,year,2017,407,407,UHF42,Southwest Queens,87.5,
79,Climate and Health,88,Home88,Homes near structures rated good or excellent,Percent,,2017-01-01,2017-12-31,year,2017,408,408,UHF42,Jamaica,77.7,
79,Climate and Health,88,Home88,Homes near structures rated good or excellent,Percent,,2017-01-01,2017-12-31,year,2017,409,409,UHF42,Southeast Queens,87.3,Estimate is based on small numbers so should be interpreted with caution.
79,Climate and Health,88,Home88,Homes near structures rated good or excellent,Percent,,2017-01-01,2017-12-31,year,2017,410,410,UHF42,Rockaways,73.8,
79,Climate and Health,88,Home88,Homes near structures rated good or excellent,Percent,,2017-01-01,2017-12-31,year,2017,501,501,UHF42,Port Richmond,82.2,
79,Climate and Health,88,Home88,Homes near structures rated good or excellent,Percent,,2017-01-01,2017-12-31,year,2017,502,502,UHF42,Stapleton - St. George,85.2,
79,Climate and Health,88,Home88,Homes near structures rated good or excellent,Percent,,2017-01-01,2017-12-31,year,2017,503,503,UHF42,Willowbrook,88.3,
79,Climate and Health,88,Home88,Homes near structures rated good or excellent,Percent,,2017-01-01,2017-12-31,year,2017,504,504,UHF42,South Beach - Tottenville,95.9,
79,Climate and Health,386,Ozon386,Ozone (O3),Mean,ppb,2009-06-01,2009-09-01,Summer Seasonal,Summer 2009,101,101,UHF42,Kingsbridge - Riverdale,23.67,
79,Climate and Health,386,Ozon386,Ozone (O3),Mean,ppb,2009-06-01,2009-09-01,Summer Seasonal,Summer 2009,102,102,UHF42,Northeast Bronx,26.82,
79,Climate and Health,386,Ozon386,Ozone (O3),Mean,ppb,2009-06-01,2009-09-01,Summer Seasonal,Summer 2009,103,103,UHF42,Fordham - Bronx Pk,24.47,
79,Climate and Health,386,Ozon386,Ozone (O3),Mean,ppb,2009-06-01,2009-09-01,Summer Seasonal,Summer 2009,104,104,UHF42,Pelham - Throgs Neck,26.72,
79,Climate and Health,386,Ozon386,Ozone (O3),Mean,ppb,2009-06-01,2009-09-01,Summer Seasonal,Summer 2009,105,105,UHF42,Crotona -Tremont,23.08,
79,Climate and Health,386,Ozon386,Ozone (O3),Mean,ppb,2009-06-01,2009-09-01,Summer Seasonal,Summer 2009,106,106,UHF42,High Bridge - Morrisania,22.64,
79,Climate and Health,386,Ozon386,Ozone (O3),Mean,ppb,2009-06-01,2009-09-01,Summer Seasonal,Summer 2009,107,107,UHF42,Hunts Point - Mott Haven,25.23,
79,Climate and Health,386,Ozon386,Ozone (O3),Mean,ppb,2009-06-01,2009-09-01,Summer Seasonal,Summer 2009,201,201,UHF42,Greenpoint,25.56,
