report_id,title,MeasureID,IndicatorID,indicator_data_name,indicator_name,measurement_type,units,year_id,start_date,end_date,time_type,time,geo_entity_id,geo_join_id,geo_type,neighborhood,data_value_geo_entity,unmodified_data_value_geo_entity,nbr_data_note,summary_bar_svg
82,"Active Design, Physical Activity and Health",45,24,ratRepoP,Adults reporting mice or rats outside,Percent,,8,2004-01-01,2004-12-31,year,2004,208,208,UHF42,Canarsie - Flatlands,21.1,21.1,,ratRepoP-208.svg
82,"Active Design, Physical Activity and Health",45,24,ratRepoP,Adults reporting mice or rats outside,Percent,,14,2010-01-01,2010-12-31,year,2010,208,208,UHF42,Canarsie - Flatlands,15.1,15.1,,ratRepoP-208.svg
82,"Active Design, Physical Activity and Health",45,24,ratRepoP,Adults reporting mice or rats outside,Percent,,8,2004-01-01,2004-12-31,year,2004,209,209,UHF42,Bensonhurst - Bay Ridge,16.2,16.2,,ratRepoP-209.svg
82,"Active Design, Physical Activity and Health",45,24,ratRepoP,Adults reporting mice or rats outside,Percent,,14,2010-01-01,2010-12-31,year,2010,209,209,UHF42,Bensonhurst - Bay Ridge,14.4,14.4,,ratRepoP-209.svg
82,"Active Design, Physical Activity and Health",45,24,ratRepoP,Adults reporting mice or rats outside,Percent,,8,2004-01-01,2004-12-31,year,2004,210,210,UHF42,Coney Island - Sheepshead Bay,26.6,26.6,,ratRepoP-210.svg
82,"Active Design, Physical Activity and Health",45,24,ratRepoP,Adults reporting mice or rats outside,Percent,,14,2010-01-01,2010-12-31,year,2010,210,210,UHF42,Coney Island - Sheepshead Bay,11.6,11.6,,ratRepoP-210.svg
82,"Active Design, Physical Activity and Health",45,24,ratRepoP,Adults reporting mice or rats outside,Percent,,8,2004-01-01,2004-12-31,year,2004,211,211,UHF42,Williamsburg - Bushwick,58.8,58.8,,ratRepoP-211.svg
82,"Active Design, Physical Activity and Health",45,24,ratRepoP,Adults reporting mice or rats outside,Percent,,14,2010-01-01,2010-12-31,year,2010,211,211,UHF42,Williamsburg - Bushwick,43.5,43.5,,ratRepoP-211.svg
82,"Active Design, Physical Activity and Health",45,24,ratRepoP,Adults reporting mice or rats outside,Percent,,8,2004-01-01,2004-12-31,year,2004,301,301,UHF42,Washington Heights,56.4,56.4,,ratRepoP-301.svg
82,"Active Design, Physical Activity and Health",45,24,ratRepoP,Adults reporting mice or rats outside,Percent,,14,2010-01-01,2010-12-31,year,2010,301,301,UHF42,Washington Heights,53.5,53.5,,ratRepoP-301.svg
82,"Active Design, Physical Activity and Health",45,24,ratRepoP,Adults reporting mice or rats outside,Percent,,8,2004-01-01,2004-12-31,year,2004,302,302,UHF42,Central Harlem - Morningside Heights,58.6,58.6,,ratRepoP-302.svg
82,"Active Design, Physical Activity and Health",45,24,ratRepoP,Adults reporting mice or rats outside,Percent,,14,2010-01-01,2010-12-31,year,2010,302,302,UHF42,Central Harlem - Morningside Heights,41.8,41.8,,ratRepoP-302.svg
82,"Active Design, Physical Activity and Health",45,24,ratRepoP,Adults reporting mice or rats outside,Percent,,8,2004-01-01,2004-12-31,year,2004,303,303,UHF42,East Harlem,55.2,55.2,,ratRepoP-303.svg
82,"Active Design, Physical Activity and Health",45,24,ratRepoP,Adults reporting mice or rats outside,Percent,,14,2010-01-01,2010-12-31,year,2010,303,303,UHF42,East Harlem,41.9,41.9,,ratRepoP-303.svg
82,"Active Design, Physical Activity and Health",45,24,ratRepoP,Adults reporting mice or rats outside,Percent,,8,2004-01-01,2004-12-31,year,2004,304,304,UHF42,Upper West Side,30.9,30.9,,ratRepoP-304.svg
82,"Active Design, Physical Activity and Health",45,24,ratRepoP,Adults reporting mice or rats outside,Percent,,14,2010-01-01,2010-12-31,year,2010,304,304,UHF42,Upper West Side,43.2,43.2,,ratRepoP-304.svg
82,"Active Design, Physical Activity and Health",45,24,ratRepoP,Adults reporting mice or rats outside,Percent,,8,2004-01-01,2004-12-31,year,2004,305,305,UHF42,Upper East Side,26.3,26.3,,ratRepoP-305.svg
82,"Active Design, Physical Activity and Health",45,24,ratRepoP,Adults reporting mice or rats outside,Percent,,14,2010-01-01,2010-12-31,year,2010,305,305,UHF42,Upper East Side,27.8,27.8,,ratRepoP-305.svg
82,"Active Design, Physical Activity and Health",45,24,ratRepoP,Adults reporting mice or rats outside,Percent,,8,2004-01-01,2004-12-31,year,2004,306,306,UHF42,Chelsea - Clinton,45.6,45.6,,ratRepoP-306.svg
82,"Active Design, Physical Activity and Health",45,24,ratRepoP,Adults reporting mice or rats outside,Percent,,14,2010-01-01,2010-12-31,year,2010,306,306,UHF42,Chelsea - Clinton,49.2,49.2,,ratRepoP-306.svg
82,"Active Design, Physical Activity and Health",45,24,ratRepoP,Adults reporting mice or rats outside,Percent,,8,2004-01-01,2004-12-31,year,2004,307,307,UHF42,Gramercy Park - Murray Hill,26.3,26.3,,ratRepoP-307.svg
82,"Active Design, Physical Activity and Health",45,24,ratRepoP,Adults reporting mice or rats outside,Percent,,14,2010-01-01,2010-12-31,year,2010,307,307,UHF42,Gramercy Park - Murray Hill,27.8,27.8,,ratRepoP-307.svg
82,"Active Design, Physical Activity and Health",45,24,ratRepoP,Adults reporting mice or rats outside,Percent,,8,2004-01-01,2004-12-31,year,2004,308,308,UHF42,Greenwich Village - SoHo,45.6,45.6,,ratRepoP-308.svg
82,"Active Design, Physical Activity and Health",45,24,ratRepoP,Adults reporting mice or rats outside,Percent,,14,2010-01-01,2010-12-31,year,2010,308,308,UHF42,Greenwich Village - SoHo,49.2,49.2,,ratRepoP-308.svg
82,"Active Design, Physical Activity and Health",45,24,ratRepoP,Adults reporting mice or rats outside,Percent,,8,2004-01-01,2004-12-31,year,2004,309,309,UHF42,Union Square - Lower East Side,47.4,47.4,,ratRepoP-309.svg
82,"Active Design, Physical Activity and Health",45,24,ratRepoP,Adults reporting mice or rats outside,Percent,,14,2010-01-01,2010-12-31,year,2010,309,309,UHF42,Union Square - Lower East Side,42.2,42.2,,ratRepoP-309.svg
82,"Active Design, Physical Activity and Health",45,24,ratRepoP,Adults reporting mice or rats outside,Percent,,8,2004-01-01,2004-12-31,year,2004,310,310,UHF42,Lower Manhattan,47.4,47.4,,ratRepoP-310.svg
82,"Active Design, Physical Activity and Health",45,24,ratRepoP,Adults reporting mice or rats outside,Percent,,14,2010-01-01,2010-12-31,year,2010,310,310,UHF42,Lower Manhattan,42.2,42.2,,ratRepoP-310.svg
82,"Active Design, Physical Activity and Health",45,24,ratRepoP,Adults reporting mice or rats outside,Percent,,8,2004-01-01,2004-12-31,year,2004,401,401,UHF42,Long Island City - Astoria,23.1,23.1,,ratRepoP-401.svg
82,"Active Design, Physical Activity and Health",45,24,ratRepoP,Adults reporting mice or rats outside,Percent,,14,2010-01-01,2010-12-31,year,2010,401,401,UHF42,Long Island City - Astoria,16.5,16.5,,ratRepoP-401.svg
82,"Active Design, Physical Activity and Health",45,24,ratRepoP,Adults reporting mice or rats outside,Percent,,8,2004-01-01,2004-12-31,year,2004,402,402,UHF42,West Queens,26.2,26.2,,ratRepoP-402.svg
82,"Active Design, Physical Activity and Health",45,24,ratRepoP,Adults reporting mice or rats outside,Percent,,14,2010-01-01,2010-12-31,year,2010,402,402,UHF42,West Queens,17.7,17.7,,ratRepoP-402.svg
82,"Active Design, Physical Activity and Health",45,24,ratRepoP,Adults reporting mice or rats outside,Percent,,8,2004-01-01,2004-12-31,year,2004,403,403,UHF42,Flushing - Clearview,14.1,14.1,,ratRepoP-403.svg
82,"Active Design, Physical Activity and Health",45,24,ratRepoP,Adults reporting mice or rats outside,Percent,,14,2010-01-01,2010-12-31,year,2010,403,403,UHF42,Flushing - Clearview,14.1,14.1,,ratRepoP-403.svg
82,"Active Design, Physical Activity and Health",45,24,ratRepoP,Adults reporting mice or rats outside,Percent,,8,2004-01-01,2004-12-31,year,2004,404,404,UHF42,Bayside - Little Neck,7.7,7.7,,ratRepoP-404.svg
82,"Active Design, Physical Activity and Health",45,24,ratRepoP,Adults reporting mice or rats outside,Percent,,14,2010-01-01,2010-12-31,year,2010,404,404,UHF42,Bayside - Little Neck,8.6,8.6,,ratRepoP-404.svg
82,"Active Design, Physical Activity and Health",45,24,ratRepoP,Adults reporting mice or rats outside,Percent,,8,2004-01-01,2004-12-31,year,2004,405,405,UHF42,Ridgewood - Forest Hills,15.3,15.3,,ratRepoP-405.svg
82,"Active Design, Physical Activity and Health",45,24,ratRepoP,Adults reporting mice or rats outside,Percent,,14,2010-01-01,2010-12-31,year,2010,405,405,UHF42,Ridgewood - Forest Hills,15.7,15.7,,ratRepoP-405.svg
82,"Active Design, Physical Activity and Health",45,24,ratRepoP,Adults reporting mice or rats outside,Percent,,8,2004-01-01,2004-12-31,year,2004,406,406,UHF42,Fresh Meadows,7.7,7.7,,ratRepoP-406.svg
82,"Active Design, Physical Activity and Health",45,24,ratRepoP,Adults reporting mice or rats outside,Percent,,14,2010-01-01,2010-12-31,year,2010,406,406,UHF42,Fresh Meadows,8.6,8.6,,ratRepoP-406.svg
82,"Active Design, Physical Activity and Health",45,24,ratRepoP,Adults reporting mice or rats outside,Percent,,8,2004-01-01,2004-12-31,year,2004,407,407,UHF42,Southwest Queens,18.9,18.9,,ratRepoP-407.svg
82,"Active Design, Physical Activity and Health",45,24,ratRepoP,Adults reporting mice or rats outside,Percent,,14,2010-01-01,2010-12-31,year,2010,407,407,UHF42,Southwest Queens,18.5,18.5,,ratRepoP-407.svg
82,"Active Design, Physical Activity and Health",45,24,ratRepoP,Adults reporting mice or rats outside,Percent,,8,2004-01-01,2004-12-31,year,2004,408,408,UHF42,Jamaica,24.2,24.2,,ratRepoP-408.svg
82,"Active Design, Physical Activity and Health",45,24,ratRepoP,Adults reporting mice or rats outside,Percent,,14,2010-01-01,2010-12-31,year,2010,408,408,UHF42,Jamaica,12.3,12.3,,ratRepoP-408.svg
82,"Active Design, Physical Activity and Health",45,24,ratRepoP,Adults reporting mice or rats outside,Percent,,8,2004-01-01,2004-12-31,year,2004,409,409,UHF42,Southeast Queens,13.5,13.5,,ratRepoP-409.svg
82,"Active Design, Physical Activity and Health",45,24,ratRepoP,Adults reporting mice or rats outside,Percent,,14,2010-01-01,2010-12-31,year,2010,409,409,UHF42,Southeast Queens,8.0,8,,ratRepoP-409.svg
82,"Active Design, Physical Activity and Health",45,24,ratRepoP,Adults reporting mice or rats outside,Percent,,8,2004-01-01,2004-12-31,year,2004,410,410,UHF42,Rockaways,20.4,20.4,,ratRepoP-410.svg
82,"Active Design, Physical Activity and Health",45,24,ratRepoP,Adults reporting mice or rats outside,Percent,,14,2010-01-01,2010-12-31,year,2010,410,410,UHF42,Rockaways,10.5,10.5,,ratRepoP-410.svg
82,"Active Design, Physical Activity and Health",45,24,ratRepoP,Adults reporting mice or rats outside,Percent,,8,2004-01-01,2004-12-31,year,2004,501,501,UHF42,Port Richmond,21.9,21.9,,ratRepoP-501.svg
82,"Active Design, Physical Activity and Health",45,24,ratRepoP,Adults reporting mice or rats outside,Percent,,14,2010-01-01,2010-12-31,year,2010,501,501,UHF42,Port Richmond,11.7,11.7,,ratRepoP-501.svg
82,"Active Design, Physical Activity and Health",45,24,ratRepoP,Adults reporting mice or rats outside,Percent,,8,2004-01-01,2004-12-31,year,2004,502,502,UHF42,Stapleton - St. George,21.9,21.9,,ratRepoP-502.svg
82,"Active Design, Physical Activity and Health",45,24,ratRepoP,Adults reporting mice or rats outside,Percent,,14,2010-01-01,2010-12-31,year,2010,502,502,UHF42,Stapleton - St. George,11.7,11.7,,ratRepoP-502.svg
82,"Active Design, Physical Activity and Health",45,24,ratRepoP,Adults reporting mice or rats outside,Percent,,8,2004-01-01,2004-12-31,year,2004,503,503,UHF42,Willowbrook,10.4,10.4,,ratRepoP-503.svg
82,"Active Design, Physical Activity and Health",45,24,ratRepoP,Adults reporting mice or rats outside,Percent,,14,2010-01-01,2010-12-31,year,2010,503,503,UHF42,Willowbrook,9.4,9.4,,ratRepoP-503.svg
82,"Active Design, Physical Activity and Health",45,24,ratRepoP,Adults reporting mice or rats outside,Percent,,8,2004-01-01,2004-12-31,year,2004,504,504,UHF42,South Beach - Tottenville,10.4,10.4,,ratRepoP-504.svg
82,"Active Design, Physical Activity and Health",45,24,ratRepoP,Adults reporting mice or rats outside,Percent,,14,2010-01-01,2010-12-31,year,2010,504,504,UHF42,South Beach - Tottenville,9.4,9.4,,ratRepoP-504.svg
82,"Active Design, Physical Activity and Health",221,103,poveACSP,Neighborhood poverty,Percent,,288,2007-01-01,2011-12-31,year,2007-11,101,101,UHF42,Kingsbridge - Riverdale,14.1,14.1,,poveACSP-101.svg
82,"Active Design, Physical Activity and Health",221,103,poveACSP,Neighborhood poverty,Percent,,242,2008-01-01,2012-12-31,other,2008-12,101,101,UHF42,Kingsbridge - Riverdale,15.1,15.1,,poveACSP-101.svg
82,"Active Design, Physical Activity and Health",221,103,poveACSP,Neighborhood poverty,Percent,,203,2009-01-01,2013-12-31,year,2009-13,101,101,UHF42,Kingsbridge - Riverdale,15.6,15.6,,poveACSP-101.svg
82,"Active Design, Physical Activity and Health",221,103,poveACSP,Neighborhood poverty,Percent,,235,2010-01-01,2014-12-31,other,2010-14,101,101,UHF42,Kingsbridge - Riverdale,16.1,16.1,,poveACSP-101.svg
82,"Active Design, Physical Activity and Health",221,103,poveACSP,Neighborhood poverty,Percent,,236,2011-01-01,2015-12-31,other,2011-15,101,101,UHF42,Kingsbridge - Riverdale,15.9,15.9,,poveACSP-101.svg
82,"Active Design, Physical Activity and Health",221,103,poveACSP,Neighborhood poverty,Percent,,247,2012-01-01,2016-12-31,other,2012-16,101,101,UHF42,Kingsbridge - Riverdale,16.3,16.3,,poveACSP-101.svg
82,"Active Design, Physical Activity and Health",221,103,poveACSP,Neighborhood poverty,Percent,,255,2013-01-01,2017-12-31,year,2013-17,101,101,UHF42,Kingsbridge - Riverdale,15.2,15.2,,poveACSP-101.svg
82,"Active Design, Physical Activity and Health",221,103,poveACSP,Neighborhood poverty,Percent,,257,2014-01-01,2018-12-31,year,2014-18,101,101,UHF42,Kingsbridge - Riverdale,15.7,15.7,,poveACSP-101.svg
82,"Active Design, Physical Activity and Health",221,103,poveACSP,Neighborhood poverty,Percent,,287,2015-01-01,2019-12-31,year,2015-19,101,101,UHF42,Kingsbridge - Riverdale,15.1,15.1,,poveACSP-101.svg
82,"Active Design, Physical Activity and Health",221,103,poveACSP,Neighborhood poverty,Percent,,288,2007-01-01,2011-12-31,year,2007-11,102,102,UHF42,Northeast Bronx,14.5,14.5,,poveACSP-102.svg
82,"Active Design, Physical Activity and Health",221,103,poveACSP,Neighborhood poverty,Percent,,242,2008-01-01,2012-12-31,other,2008-12,102,102,UHF42,Northeast Bronx,15.4,15.4,,poveACSP-102.svg
82,"Active Design, Physical Activity and Health",221,103,poveACSP,Neighborhood poverty,Percent,,203,2009-01-01,2013-12-31,year,2009-13,102,102,UHF42,Northeast Bronx,15.4,15.4,,poveACSP-102.svg
82,"Active Design, Physical Activity and Health",221,103,poveACSP,Neighborhood poverty,Percent,,235,2010-01-01,2014-12-31,other,2010-14,102,102,UHF42,Northeast Bronx,15.4,15.4,,poveACSP-102.svg
82,"Active Design, Physical Activity and Health",221,103,poveACSP,Neighborhood poverty,Percent,,236,2011-01-01,2015-12-31,other,2011-15,102,102,UHF42,Northeast Bronx,15.3,15.3,,poveACSP-102.svg
82,"Active Design, Physical Activity and Health",221,103,poveACSP,Neighborhood poverty,Percent,,247,2012-01-01,2016-12-31,other,2012-16,102,102,UHF42,Northeast Bronx,15.5,15.5,,poveACSP-102.svg
82,"Active Design, Physical Activity and Health",221,103,poveACSP,Neighborhood poverty,Percent,,255,2013-01-01,2017-12-31,year,2013-17,102,102,UHF42,Northeast Bronx,14.9,14.9,,poveACSP-102.svg
82,"Active Design, Physical Activity and Health",221,103,poveACSP,Neighborhood poverty,Percent,,257,2014-01-01,2018-12-31,year,2014-18,102,102,UHF42,Northeast Bronx,15.6,15.6,,poveACSP-102.svg
82,"Active Design, Physical Activity and Health",221,103,poveACSP,Neighborhood poverty,Percent,,287,2015-01-01,2019-12-31,year,2015-19,102,102,UHF42,Northeast Bronx,15.3,15.3,,poveACSP-102.svg
82,"Active Design, Physical Activity and Health",221,103,poveACSP,Neighborhood poverty,Percent,,288,2007-01-01,2011-12-31,year,2007-11,103,103,UHF42,Fordham - Bronx Pk,31.6,31.6,,poveACSP-103.svg
82,"Active Design, Physical Activity and Health",221,103,poveACSP,Neighborhood poverty,Percent,,242,2008-01-01,2012-12-31,other,2008-12,103,103,UHF42,Fordham - Bronx Pk,31.3,31.3,,poveACSP-103.svg
82,"Active Design, Physical Activity and Health",221,103,poveACSP,Neighborhood poverty,Percent,,203,2009-01-01,2013-12-31,year,2009-13,103,103,UHF42,Fordham - Bronx Pk,31.8,31.8,,poveACSP-103.svg
82,"Active Design, Physical Activity and Health",221,103,poveACSP,Neighborhood poverty,Percent,,235,2010-01-01,2014-12-31,other,2010-14,103,103,UHF42,Fordham - Bronx Pk,32.9,32.9,,poveACSP-103.svg
82,"Active Design, Physical Activity and Health",221,103,poveACSP,Neighborhood poverty,Percent,,236,2011-01-01,2015-12-31,other,2011-15,103,103,UHF42,Fordham - Bronx Pk,33.1,33.1,,poveACSP-103.svg
82,"Active Design, Physical Activity and Health",221,103,poveACSP,Neighborhood poverty,Percent,,247,2012-01-01,2016-12-31,other,2012-16,103,103,UHF42,Fordham - Bronx Pk,32.7,32.7,,poveACSP-103.svg
82,"Active Design, Physical Activity and Health",221,103,poveACSP,Neighborhood poverty,Percent,,255,2013-01-01,2017-12-31,year,2013-17,103,103,UHF42,Fordham - Bronx Pk,32.6,32.6,,poveACSP-103.svg
82,"Active Design, Physical Activity and Health",221,103,poveACSP,Neighborhood poverty,Percent,,257,2014-01-01,2018-12-31,year,2014-18,103,103,UHF42,Fordham - Bronx Pk,31.4,31.4,,poveACSP-103.svg
82,"Active Design, Physical Activity and Health",221,103,poveACSP,Neighborhood poverty,Percent,,287,2015-01-01,2019-12-31,year,2015-19,103,103,UHF42,Fordham - Bronx Pk,29.4,29.4,,poveACSP-103.svg
82,"Active Design, Physical Activity and Health",221,103,poveACSP,Neighborhood poverty,Percent,,288,2007-01-01,2011-12-31,year,2007-11,104,104,UHF42,Pelham - Throgs Neck,21.2,21.2,,poveACSP-104.svg
82,"Active Design, Physical Activity and Health",221,103,poveACSP,Neighborhood poverty,Percent,,242,2008-01-01,2012-12-31,other,2008-12,104,104,UHF42,Pelham - Throgs Neck,21.8,21.8,,poveACSP-104.svg
82,"Active Design, Physical Activity and Health",221,103,poveACSP,Neighborhood poverty,Percent,,203,2009-01-01,2013-12-31,year,2009-13,104,104,UHF42,Pelham - Throgs Neck,23.1,23.1,,poveACSP-104.svg
82,"Active Design, Physical Activity and Health",221,103,poveACSP,Neighborhood poverty,Percent,,235,2010-01-01,2014-12-31,other,2010-14,104,104,UHF42,Pelham - Throgs Neck,23.2,23.2,,poveACSP-104.svg
82,"Active Design, Physical Activity and Health",221,103,poveACSP,Neighborhood poverty,Percent,,236,2011-01-01,2015-12-31,other,2011-15,104,104,UHF42,Pelham - Throgs Neck,23.2,23.2,,poveACSP-104.svg
82,"Active Design, Physical Activity and Health",221,103,poveACSP,Neighborhood poverty,Percent,,247,2012-01-01,2016-12-31,other,2012-16,104,104,UHF42,Pelham - Throgs Neck,23.5,23.5,,poveACSP-104.svg
82,"Active Design, Physical Activity and Health",221,103,poveACSP,Neighborhood poverty,Percent,,255,2013-01-01,2017-12-31,year,2013-17,104,104,UHF42,Pelham - Throgs Neck,22.8,22.8,,poveACSP-104.svg
82,"Active Design, Physical Activity and Health",221,103,poveACSP,Neighborhood poverty,Percent,,257,2014-01-01,2018-12-31,year,2014-18,104,104,UHF42,Pelham - Throgs Neck,22.1,22.1,,poveACSP-104.svg
82,"Active Design, Physical Activity and Health",221,103,poveACSP,Neighborhood poverty,Percent,,287,2015-01-01,2019-12-31,year,2015-19,104,104,UHF42,Pelham - Throgs Neck,21.6,21.6,,poveACSP-104.svg
82,"Active Design, Physical Activity and Health",221,103,poveACSP,Neighborhood poverty,Percent,,288,2007-01-01,2011-12-31,year,2007-11,105,105,UHF42,Crotona -Tremont,37.6,37.6,,poveACSP-105.svg
82,"Active Design, Physical Activity and Health",221,103,poveACSP,Neighborhood poverty,Percent,,242,2008-01-01,2012-12-31,other,2008-12,105,105,UHF42,Crotona -Tremont,39.4,39.4,,poveACSP-105.svg
82,"Active Design, Physical Activity and Health",221,103,poveACSP,Neighborhood poverty,Percent,,203,2009-01-01,2013-12-31,year,2009-13,105,105,UHF42,Crotona -Tremont,40.8,40.8,,poveACSP-105.svg
82,"Active Design, Physical Activity and Health",221,103,poveACSP,Neighborhood poverty,Percent,,235,2010-01-01,2014-12-31,other,2010-14,105,105,UHF42,Crotona -Tremont,41.0,41,,poveACSP-105.svg
82,"Active Design, Physical Activity and Health",221,103,poveACSP,Neighborhood poverty,Percent,,236,2011-01-01,2015-12-31,other,2011-15,105,105,UHF42,Crotona -Tremont,41.6,41.6,,poveACSP-105.svg
82,"Active Design, Physical Activity and Health",221,103,poveACSP,Neighborhood poverty,Percent,,247,2012-01-01,2016-12-31,other,2012-16,105,105,UHF42,Crotona -Tremont,41.4,41.4,,poveACSP-105.svg
