report_id,title,MeasureID,IndicatorID,indicator_data_name,indicator_name,measurement_type,units,year_id,start_date,end_date,time_type,time,geo_entity_id,geo_join_id,geo_type,neighborhood,data_value_geo_entity,unmodified_data_value_geo_entity,nbr_data_note,summary_bar_svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,288,2007-01-01,2011-12-31,year,2007-11,104,104,UHF42,Pelham - Throgs Neck,8.6,8.6,,Crow25-104.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,242,2008-01-01,2012-12-31,other,2008-12,104,104,UHF42,Pelham - Throgs Neck,8.9,8.9,,Crow25-104.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,203,2009-01-01,2013-12-31,year,2009-13,104,104,UHF42,Pelham - Throgs Neck,8.8,8.8,,Crow25-104.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,235,2010-01-01,2014-12-31,other,2010-14,104,104,UHF42,Pelham - Throgs Neck,8.6,8.6,,Crow25-104.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,236,2011-01-01,2015-12-31,other,2011-15,104,104,UHF42,Pelham - Throgs Neck,9.2,9.2,,Crow25-104.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,247,2012-01-01,2016-12-31,other,2012-16,104,104,UHF42,Pelham - Throgs Neck,9.2,9.2,,Crow25-104.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,255,2013-01-01,2017-12-31,year,2013-17,104,104,UHF42,Pelham - Throgs Neck,9.4,9.4,,Crow25-104.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,257,2014-01-01,2018-12-31,year,2014-18,104,104,UHF42,Pelham - Throgs Neck,9.4,9.4,,Crow25-104.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,287,2015-01-01,2019-12-31,year,2015-19,104,104,UHF42,Pelham - Throgs Neck,9.6,9.6,,Crow25-104.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,299,2016-01-01,2020-12-31,year,2016-20,104,104,UHF42,Pelham - Throgs Neck,9.8,9.8,,Crow25-104.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,300,2017-01-01,2021-12-31,year,2017-21,104,104,UHF42,Pelham - Throgs Neck,9.7,9.7,,Crow25-104.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,288,2007-01-01,2011-12-31,year,2007-11,105,105,UHF42,Crotona -Tremont,14.6,14.6,,Crow25-105.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,242,2008-01-01,2012-12-31,other,2008-12,105,105,UHF42,Crotona -Tremont,15.3,15.3,,Crow25-105.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,203,2009-01-01,2013-12-31,year,2009-13,105,105,UHF42,Crotona -Tremont,14.9,14.9,,Crow25-105.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,235,2010-01-01,2014-12-31,other,2010-14,105,105,UHF42,Crotona -Tremont,15.2,15.2,,Crow25-105.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,236,2011-01-01,2015-12-31,other,2011-15,105,105,UHF42,Crotona -Tremont,15.3,15.3,,Crow25-105.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,247,2012-01-01,2016-12-31,other,2012-16,105,105,UHF42,Crotona -Tremont,15.5,15.5,,Crow25-105.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,255,2013-01-01,2017-12-31,year,2013-17,105,105,UHF42,Crotona -Tremont,15.3,15.3,,Crow25-105.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,257,2014-01-01,2018-12-31,year,2014-18,105,105,UHF42,Crotona -Tremont,15.4,15.4,,Crow25-105.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,287,2015-01-01,2019-12-31,year,2015-19,105,105,UHF42,Crotona -Tremont,15.5,15.5,,Crow25-105.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,299,2016-01-01,2020-12-31,year,2016-20,105,105,UHF42,Crotona -Tremont,15.3,15.3,,Crow25-105.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,300,2017-01-01,2021-12-31,year,2017-21,105,105,UHF42,Crotona -Tremont,14.5,14.5,,Crow25-105.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,288,2007-01-01,2011-12-31,year,2007-11,106,106,UHF42,High Bridge - Morrisania,15.3,15.3,,Crow25-106.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,242,2008-01-01,2012-12-31,other,2008-12,106,106,UHF42,High Bridge - Morrisania,15.3,15.3,,Crow25-106.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,203,2009-01-01,2013-12-31,year,2009-13,106,106,UHF42,High Bridge - Morrisania,15.9,15.9,,Crow25-106.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,235,2010-01-01,2014-12-31,other,2010-14,106,106,UHF42,High Bridge - Morrisania,16.2,16.2,,Crow25-106.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,236,2011-01-01,2015-12-31,other,2011-15,106,106,UHF42,High Bridge - Morrisania,15.9,15.9,,Crow25-106.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,247,2012-01-01,2016-12-31,other,2012-16,106,106,UHF42,High Bridge - Morrisania,15.5,15.5,,Crow25-106.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,255,2013-01-01,2017-12-31,year,2013-17,106,106,UHF42,High Bridge - Morrisania,15.4,15.4,,Crow25-106.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,257,2014-01-01,2018-12-31,year,2014-18,106,106,UHF42,High Bridge - Morrisania,14.6,14.6,,Crow25-106.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,287,2015-01-01,2019-12-31,year,2015-19,106,106,UHF42,High Bridge - Morrisania,15.1,15.1,,Crow25-106.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,299,2016-01-01,2020-12-31,year,2016-20,106,106,UHF42,High Bridge - Morrisania,14.7,14.7,,Crow25-106.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,300,2017-01-01,2021-12-31,year,2017-21,106,106,UHF42,High Bridge - Morrisania,15.4,15.4,,Crow25-106.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,288,2007-01-01,2011-12-31,year,2007-11,107,107,UHF42,Hunts Point - Mott Haven,12.2,12.2,,Crow25-107.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,242,2008-01-01,2012-12-31,other,2008-12,107,107,UHF42,Hunts Point - Mott Haven,12.0,12,,Crow25-107.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,203,2009-01-01,2013-12-31,year,2009-13,107,107,UHF42,Hunts Point - Mott Haven,12.7,12.7,,Crow25-107.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,235,2010-01-01,2014-12-31,other,2010-14,107,107,UHF42,Hunts Point - Mott Haven,12.8,12.8,,Crow25-107.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,236,2011-01-01,2015-12-31,other,2011-15,107,107,UHF42,Hunts Point - Mott Haven,12.5,12.5,,Crow25-107.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,247,2012-01-01,2016-12-31,other,2012-16,107,107,UHF42,Hunts Point - Mott Haven,12.5,12.5,,Crow25-107.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,255,2013-01-01,2017-12-31,year,2013-17,107,107,UHF42,Hunts Point - Mott Haven,12.5,12.5,,Crow25-107.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,257,2014-01-01,2018-12-31,year,2014-18,107,107,UHF42,Hunts Point - Mott Haven,12.4,12.4,,Crow25-107.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,287,2015-01-01,2019-12-31,year,2015-19,107,107,UHF42,Hunts Point - Mott Haven,12.5,12.5,,Crow25-107.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,299,2016-01-01,2020-12-31,year,2016-20,107,107,UHF42,Hunts Point - Mott Haven,13.8,13.8,,Crow25-107.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,300,2017-01-01,2021-12-31,year,2017-21,107,107,UHF42,Hunts Point - Mott Haven,13.5,13.5,,Crow25-107.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,288,2007-01-01,2011-12-31,year,2007-11,201,201,UHF42,Greenpoint,14.1,14.1,,Crow25-201.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,242,2008-01-01,2012-12-31,other,2008-12,201,201,UHF42,Greenpoint,13.6,13.6,,Crow25-201.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,203,2009-01-01,2013-12-31,year,2009-13,201,201,UHF42,Greenpoint,10.7,10.7,,Crow25-201.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,235,2010-01-01,2014-12-31,other,2010-14,201,201,UHF42,Greenpoint,8.6,8.6,,Crow25-201.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,236,2011-01-01,2015-12-31,other,2011-15,201,201,UHF42,Greenpoint,8.4,8.4,,Crow25-201.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,247,2012-01-01,2016-12-31,other,2012-16,201,201,UHF42,Greenpoint,8.5,8.5,,Crow25-201.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,255,2013-01-01,2017-12-31,year,2013-17,201,201,UHF42,Greenpoint,8.2,8.2,,Crow25-201.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,257,2014-01-01,2018-12-31,year,2014-18,201,201,UHF42,Greenpoint,8.5,8.5,,Crow25-201.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,287,2015-01-01,2019-12-31,year,2015-19,201,201,UHF42,Greenpoint,8.4,8.4,,Crow25-201.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,299,2016-01-01,2020-12-31,year,2016-20,201,201,UHF42,Greenpoint,8.2,8.2,,Crow25-201.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,300,2017-01-01,2021-12-31,year,2017-21,201,201,UHF42,Greenpoint,7.3,7.3,,Crow25-201.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,288,2007-01-01,2011-12-31,year,2007-11,202,202,UHF42,Downtown - Heights - Slope,4.2,4.2,,Crow25-202.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,242,2008-01-01,2012-12-31,other,2008-12,202,202,UHF42,Downtown - Heights - Slope,4.6,4.6,,Crow25-202.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,203,2009-01-01,2013-12-31,year,2009-13,202,202,UHF42,Downtown - Heights - Slope,5.0,5,,Crow25-202.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,235,2010-01-01,2014-12-31,other,2010-14,202,202,UHF42,Downtown - Heights - Slope,5.2,5.2,,Crow25-202.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,236,2011-01-01,2015-12-31,other,2011-15,202,202,UHF42,Downtown - Heights - Slope,5.6,5.6,,Crow25-202.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,247,2012-01-01,2016-12-31,other,2012-16,202,202,UHF42,Downtown - Heights - Slope,6.0,6,,Crow25-202.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,255,2013-01-01,2017-12-31,year,2013-17,202,202,UHF42,Downtown - Heights - Slope,6.1,6.1,,Crow25-202.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,257,2014-01-01,2018-12-31,year,2014-18,202,202,UHF42,Downtown - Heights - Slope,6.2,6.2,,Crow25-202.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,287,2015-01-01,2019-12-31,year,2015-19,202,202,UHF42,Downtown - Heights - Slope,6.4,6.4,,Crow25-202.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,299,2016-01-01,2020-12-31,year,2016-20,202,202,UHF42,Downtown - Heights - Slope,6.2,6.2,,Crow25-202.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,300,2017-01-01,2021-12-31,year,2017-21,202,202,UHF42,Downtown - Heights - Slope,6.2,6.2,,Crow25-202.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,288,2007-01-01,2011-12-31,year,2007-11,203,203,UHF42,Bedford Stuyvesant - Crown Heights,6.5,6.5,,Crow25-203.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,242,2008-01-01,2012-12-31,other,2008-12,203,203,UHF42,Bedford Stuyvesant - Crown Heights,6.7,6.7,,Crow25-203.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,203,2009-01-01,2013-12-31,year,2009-13,203,203,UHF42,Bedford Stuyvesant - Crown Heights,6.7,6.7,,Crow25-203.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,235,2010-01-01,2014-12-31,other,2010-14,203,203,UHF42,Bedford Stuyvesant - Crown Heights,7.2,7.2,,Crow25-203.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,236,2011-01-01,2015-12-31,other,2011-15,203,203,UHF42,Bedford Stuyvesant - Crown Heights,7.4,7.4,,Crow25-203.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,247,2012-01-01,2016-12-31,other,2012-16,203,203,UHF42,Bedford Stuyvesant - Crown Heights,7.0,7,,Crow25-203.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,255,2013-01-01,2017-12-31,year,2013-17,203,203,UHF42,Bedford Stuyvesant - Crown Heights,6.6,6.6,,Crow25-203.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,257,2014-01-01,2018-12-31,year,2014-18,203,203,UHF42,Bedford Stuyvesant - Crown Heights,6.2,6.2,,Crow25-203.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,287,2015-01-01,2019-12-31,year,2015-19,203,203,UHF42,Bedford Stuyvesant - Crown Heights,6.1,6.1,,Crow25-203.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,299,2016-01-01,2020-12-31,year,2016-20,203,203,UHF42,Bedford Stuyvesant - Crown Heights,6.0,6,,Crow25-203.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,300,2017-01-01,2021-12-31,year,2017-21,203,203,UHF42,Bedford Stuyvesant - Crown Heights,5.6,5.6,,Crow25-203.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,288,2007-01-01,2011-12-31,year,2007-11,204,204,UHF42,East New York,13.6,13.6,,Crow25-204.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,242,2008-01-01,2012-12-31,other,2008-12,204,204,UHF42,East New York,15.3,15.3,,Crow25-204.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,203,2009-01-01,2013-12-31,year,2009-13,204,204,UHF42,East New York,14.9,14.9,,Crow25-204.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,235,2010-01-01,2014-12-31,other,2010-14,204,204,UHF42,East New York,14.8,14.8,,Crow25-204.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,236,2011-01-01,2015-12-31,other,2011-15,204,204,UHF42,East New York,14.6,14.6,,Crow25-204.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,247,2012-01-01,2016-12-31,other,2012-16,204,204,UHF42,East New York,13.8,13.8,,Crow25-204.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,255,2013-01-01,2017-12-31,year,2013-17,204,204,UHF42,East New York,13.8,13.8,,Crow25-204.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,257,2014-01-01,2018-12-31,year,2014-18,204,204,UHF42,East New York,14.1,14.1,,Crow25-204.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,287,2015-01-01,2019-12-31,year,2015-19,204,204,UHF42,East New York,14.6,14.6,,Crow25-204.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,299,2016-01-01,2020-12-31,year,2016-20,204,204,UHF42,East New York,13.8,13.8,,Crow25-204.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,300,2017-01-01,2021-12-31,year,2017-21,204,204,UHF42,East New York,14.1,14.1,,Crow25-204.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,288,2007-01-01,2011-12-31,year,2007-11,205,205,UHF42,Sunset Park,21.9,21.9,,Crow25-205.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,242,2008-01-01,2012-12-31,other,2008-12,205,205,UHF42,Sunset Park,21.5,21.5,,Crow25-205.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,203,2009-01-01,2013-12-31,year,2009-13,205,205,UHF42,Sunset Park,22.1,22.1,,Crow25-205.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,235,2010-01-01,2014-12-31,other,2010-14,205,205,UHF42,Sunset Park,22.8,22.8,,Crow25-205.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,236,2011-01-01,2015-12-31,other,2011-15,205,205,UHF42,Sunset Park,22.1,22.1,,Crow25-205.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,247,2012-01-01,2016-12-31,other,2012-16,205,205,UHF42,Sunset Park,22.3,22.3,,Crow25-205.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,255,2013-01-01,2017-12-31,year,2013-17,205,205,UHF42,Sunset Park,22.6,22.6,,Crow25-205.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,257,2014-01-01,2018-12-31,year,2014-18,205,205,UHF42,Sunset Park,22.0,22,,Crow25-205.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,287,2015-01-01,2019-12-31,year,2015-19,205,205,UHF42,Sunset Park,21.8,21.8,,Crow25-205.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,299,2016-01-01,2020-12-31,year,2016-20,205,205,UHF42,Sunset Park,21.3,21.3,,Crow25-205.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,300,2017-01-01,2021-12-31,year,2017-21,205,205,UHF42,Sunset Park,21.3,21.3,,Crow25-205.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,288,2007-01-01,2011-12-31,year,2007-11,206,206,UHF42,Borough Park,16.3,16.3,,Crow25-206.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,242,2008-01-01,2012-12-31,other,2008-12,206,206,UHF42,Borough Park,15.9,15.9,,Crow25-206.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,203,2009-01-01,2013-12-31,year,2009-13,206,206,UHF42,Borough Park,16.3,16.3,,Crow25-206.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,235,2010-01-01,2014-12-31,other,2010-14,206,206,UHF42,Borough Park,16.6,16.6,,Crow25-206.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,236,2011-01-01,2015-12-31,other,2011-15,206,206,UHF42,Borough Park,17.0,17,,Crow25-206.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,247,2012-01-01,2016-12-31,other,2012-16,206,206,UHF42,Borough Park,17.1,17.1,,Crow25-206.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,255,2013-01-01,2017-12-31,year,2013-17,206,206,UHF42,Borough Park,17.2,17.2,,Crow25-206.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,257,2014-01-01,2018-12-31,year,2014-18,206,206,UHF42,Borough Park,17.6,17.6,,Crow25-206.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,287,2015-01-01,2019-12-31,year,2015-19,206,206,UHF42,Borough Park,17.9,17.9,,Crow25-206.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,299,2016-01-01,2020-12-31,year,2016-20,206,206,UHF42,Borough Park,17.7,17.7,,Crow25-206.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,300,2017-01-01,2021-12-31,year,2017-21,206,206,UHF42,Borough Park,18.5,18.5,,Crow25-206.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,288,2007-01-01,2011-12-31,year,2007-11,207,207,UHF42,East Flatbush - Flatbush,11.0,11,,Crow25-207.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,242,2008-01-01,2012-12-31,other,2008-12,207,207,UHF42,East Flatbush - Flatbush,11.3,11.3,,Crow25-207.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,203,2009-01-01,2013-12-31,year,2009-13,207,207,UHF42,East Flatbush - Flatbush,11.0,11,,Crow25-207.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,235,2010-01-01,2014-12-31,other,2010-14,207,207,UHF42,East Flatbush - Flatbush,10.6,10.6,,Crow25-207.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,236,2011-01-01,2015-12-31,other,2011-15,207,207,UHF42,East Flatbush - Flatbush,10.5,10.5,,Crow25-207.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,247,2012-01-01,2016-12-31,other,2012-16,207,207,UHF42,East Flatbush - Flatbush,10.8,10.8,,Crow25-207.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,255,2013-01-01,2017-12-31,year,2013-17,207,207,UHF42,East Flatbush - Flatbush,10.1,10.1,,Crow25-207.svg
73,Housing and Health,25,15,Crow25,Household crowding,Percent,,257,2014-01-01,2018-12-31,year,2014-18,207,207,UHF42,East Flatbush - Flatbush,9.8,9.8,,Crow25-207.svg
